SNP_7411418	0.0540197
SNP_7411884	0.128611
SNP_7411951	0.0995378
SNP_7412186	0.0312273
SNP_7412326	0.0209027
SNP_7412755	0.00522482
SNP_7412760	0.00522482
SNP_7412790	0.00662443
SNP_7412804	0.00557976
SNP_7412826	0.00551433
SNP_7412839	0.0104755
SNP_7412984	0.000138231
SNP_7413008	9.50408e-05
SNP_7413015	9.50408e-05
SNP_7413021	9.50408e-05
SNP_7413037	6.10284e-05
SNP_7413070	0.00042714
SNP_7413095	0.136754
SNP_7413100	0.136754
SNP_7413169	0.00305292
SNP_7413180	0.00305292
SNP_7413392	0.0993411
SNP_7413429	0.0976045
SNP_7413430	0.0976045
SNP_7413432	0.0976045
SNP_7413627	0.00545919
SNP_7413892	0.00523928
SNP_7414086	0.00176331
SNP_7414437	0.00582535
SNP_7414439	0.0400429
SNP_7414631	0.0512991
SNP_7414643	0.0431212
SNP_7414650	0.00582535
SNP_7414868	0.00969704
SNP_7415030	0.00105171
SNP_7415035	0.00523042
SNP_7415037	0.0049106
SNP_7415040	0.0049106
SNP_7415056	0.0147436
SNP_7415098	0.0112485
SNP_7415113	0.0112485
SNP_7415173	0.0388556
SNP_7415190	0.0109165
SNP_7415194	0.0111735
SNP_7415203	0.0110054
SNP_7415264	0.0110923
SNP_7415267	0.0110235
SNP_7415270	0.0111617
SNP_7415273	0.0110923
SNP_7415274	0.0111617
SNP_7415277	0.0250336
SNP_7415278	0.0110235
SNP_7415284	0.0250336
SNP_7415285	0.0110235
SNP_7415286	0.0250336
SNP_7415289	0.0109436
SNP_7415292	0.0112485
SNP_7415297	0.0118299
SNP_7415324	0.00853659
SNP_7415331	0.00828658
SNP_7415334	0.0199525
SNP_7415335	0.00468501
SNP_7415338	0.00853659
SNP_7415343	0.00457201
SNP_7415348	0.00822143
SNP_7415371	0.00853659
SNP_7415379	0.00828658
SNP_7415393	0.00828658
SNP_7415482	0.000249467
SNP_7415522	0.00832317
SNP_7415545	0.000487051
SNP_7415560	0.00170747
SNP_7415566	0.00288965
SNP_7415594	0.0122825
SNP_7415649	0.31665
SNP_7415713	0.0605071
SNP_7415729	0.00601132
SNP_7415960	0.0113708
SNP_7415962	0.0113708
SNP_7415993	0.091795
SNP_7415995	0.091795
SNP_7416022	0.0904545
SNP_7416112	0.0360617
SNP_7416142	0.0456376
SNP_7416183	0.0520769
SNP_7416234	0.0307945
SNP_7416256	0.0296445
SNP_7416262	0.0125207
SNP_7416287	0.0131831
SNP_7416290	0.0131831
SNP_7416296	0.0108154
SNP_7416349	0.027833
SNP_7416370	0.0303607
SNP_7416375	0.0299314
SNP_7416404	0.0708002
SNP_7416419	0.0377983
SNP_7416437	0.11049
SNP_7416461	0.0413386
SNP_7416494	0.0287622
SNP_7416496	0.033091
SNP_7416508	0.0477075
SNP_7416522	0.137383
SNP_7416575	0.141572
SNP_7416578	0.141572
SNP_7416581	0.141572
SNP_7416586	0.0494468
SNP_7416784	0.00230788
SNP_7416792	0.0396108
SNP_7416887	0.0020794
SNP_7416900	0.0396108
SNP_7416965	0.00463811
SNP_7417081	0.0679708
SNP_7417123	0.075571
SNP_7417128	0.075571
SNP_7417136	0.075571
SNP_7417137	0.075571
SNP_7417145	0.075571
SNP_7417148	0.075571
SNP_7417167	0.00623509
SNP_7417169	0.0679708
SNP_7417257	0.00119939
SNP_7417273	0.00119939
SNP_7417282	0.00119939
SNP_7417295	0.00119939
SNP_7417311	0.0582974
SNP_7417338	0.00128022
SNP_7417356	0.0135432
SNP_7417472	0.0149589
SNP_7417484	0.0120558
SNP_7417592	0.00121169
SNP_7417622	0.00521624
SNP_7417676	0.0687786
SNP_7417748	0.00212345
SNP_7417755	0.0175194
SNP_7417760	0.00682957
SNP_7417814	0.00639671
SNP_7417888	0.0168437
SNP_7417920	0.0358976
SNP_7417970	0.16395
SNP_7417974	0.00671771
SNP_7417997	0.0364095
SNP_7418013	0.0238769
SNP_7418049	0.0347362
SNP_7418058	0.00353228
SNP_7418067	0.0688067
SNP_7418203	0.00627298
SNP_7418207	0.00467047
SNP_7418288	0.0130869
SNP_7418607	0.017318
SNP_7418707	0.0162819
SNP_7418743	0.0170736
SNP_7418775	0.0183333
SNP_7418793	0.0179038
SNP_7418809	0.0187726
SNP_7418810	0.0187726
SNP_7418831	0.0186191
SNP_7418835	0.0186191
SNP_7418854	0.0186191
SNP_7418893	0.0152385
SNP_7418943	0.0816024
SNP_7418958	0.183272
SNP_7418985	0.351213
SNP_7418986	0.0901877
SNP_7419063	0.00109325
SNP_7419144	0.000510626
SNP_7419183	0.0938873
SNP_7419185	0.00345246
SNP_7419230	0.00501657
SNP_7419250	0.00401535
SNP_7419268	0.0638431
SNP_7419271	0.0141151
SNP_7419302	0.0186191
SNP_7419330	0.0165735
SNP_7419358	0.0186191
SNP_7419362	0.00155555
SNP_7419425	0.0186191
SNP_7419432	0.0186191
SNP_7419434	0.0186191
SNP_7419452	0.0190637
SNP_7419463	0.0186191
SNP_7419473	0.0186191
SNP_7419511	0.0153732
SNP_7419512	0.0153732
SNP_7419538	0.0149915
SNP_7419550	0.0149915
SNP_7419573	0.000191795
SNP_7419661	0.0166848
SNP_7419673	0.0162819
SNP_7419681	0.0179038
SNP_7419699	0.0179038
SNP_7419706	0.00630643
SNP_7419775	0.00150883
SNP_7419800	0.0014126
SNP_7419801	0.00162958
SNP_7419818	0.00106636
SNP_7419819	0.0510173
SNP_7419820	3.53319e-05
SNP_7419823	0.00418205
SNP_7419831	0.0744661
SNP_7419833	0.00403822
SNP_7419838	0.00406479
SNP_7419846	0.00385745
SNP_7419848	0.00385745
SNP_7419850	0.00385745
SNP_7419852	0.00409855
SNP_7419853	0.00438466
SNP_7419861	0.193513
SNP_7419896	0.00855967
SNP_7419904	0.00322797
SNP_7419934	0.000253826
SNP_7419977	6.52448e-06
SNP_7420013	0.00571438
SNP_7420064	0.0146286
SNP_7420065	0.0146286
SNP_7420103	0.0122902
SNP_7420153	0.00603289
SNP_7420154	0.00603289
SNP_7420172	0.00438269
SNP_7420185	0.00603289
SNP_7420206	0.00603289
SNP_7420235	0.00603289
SNP_7420236	0.00603289
SNP_7420251	0.00438269
SNP_7420270	0.00769147
SNP_7420281	0.00831534
SNP_7420295	0.0531226
SNP_7420307	0.00422118
SNP_7420312	0.103817
SNP_7420351	0.105668
SNP_7420354	0.00646152
SNP_7420364	0.00587189
SNP_7420645	0.00429667
SNP_7420674	0.0973271
SNP_7420760	0.00616132
SNP_7420766	0.307633
SNP_7420790	0.00317176
SNP_7420875	0.00427915
SNP_7420881	0.161288
SNP_7421025	0.0662571
SNP_7421244	0.106308
SNP_7421340	0.00501027
SNP_7421381	0.00446582
SNP_7421571	0.00515218
SNP_7421575	0.00449423
SNP_7421628	0.00458775
SNP_7421664	0.00445088
SNP_7421765	0.0137829
SNP_7421784	0.00392469
SNP_7421792	0.00309736
SNP_7421863	0.00439449
SNP_7421971	0.000930056
SNP_7422037	0.0032652
SNP_7422072	0.109736
SNP_7422115	0.00251803
SNP_7422138	0.0104424
SNP_7422211	0.00995731
SNP_7422228	0.0110224
SNP_7422231	0.00356171
SNP_7422234	0.00567697
SNP_7422352	0.0265459
SNP_7422355	0.00542747
SNP_7422359	0.0111792
SNP_7422435	0.00516777
SNP_7422466	0.00165892
SNP_7422475	0.00493668
SNP_7422495	0.0202716
SNP_7422623	0.00554093
SNP_7422686	0.0172796
SNP_7422699	1.43587e-05
SNP_7422908	0.100607
SNP_7422919	2.67692e-09
SNP_7423017	0.111893
SNP_7423032	1.29982e-05
SNP_7423107	6.7507e-06
SNP_7423150	0.0164491
SNP_7423358	0.0105173
SNP_7423378	0.016062
SNP_7423429	0.00069797
SNP_7423453	0.0164247
SNP_7423558	0.00484894
SNP_7423711	0.00476732
SNP_7423729	0.0143815
SNP_7423958	0.12972
SNP_7424033	0.03266
SNP_7424057	0.0215491
SNP_7424126	0.105668
SNP_7424339	0.00611655
SNP_7424344	0.0689525
SNP_7424356	0.105876
SNP_7424432	0.00593674
SNP_7424474	0.00742565
SNP_7424511	0.0841068
SNP_7424557	0.00926038
SNP_7424570	0.00827167
SNP_7424573	0.0600664
SNP_7424599	0.0239736
SNP_7424789	0.00444223
SNP_7424988	0.00072039
SNP_7425113	0.00667703
SNP_7425177	0.0551581
SNP_7425222	0.0217552
SNP_7425240	0.0216517
SNP_7425318	0.0312282
SNP_7425373	0.0219514
SNP_7425425	0.0217552
SNP_7425516	0.0219514
SNP_7425522	0.0219514
SNP_7425558	0.0217552
SNP_7425699	0.0217474
SNP_7425706	0.0217474
SNP_7425714	0.0217474
SNP_7426071	0.0399137
SNP_7426080	0.034921
SNP_7426485	0.00959615
SNP_7426695	0.137362
SNP_7426789	3.61507e-05
SNP_7426790	0.04174
SNP_7426885	0.172923
SNP_7426969	0.0369236
SNP_7427020	0.0465414
SNP_7427029	0.0460033
SNP_7427056	0.049123
SNP_7427060	0.049123
SNP_7427126	8.89676e-05
SNP_7427190	0.0419941
SNP_7427215	0.04174
SNP_7427391	0.0414997
SNP_7427413	0.0412475
SNP_7427473	0.0412475
SNP_7427489	0.0378103
SNP_7427555	0.0412475
SNP_7427586	0.0414997
SNP_7427659	0.0412475
SNP_7427676	0.0412475
SNP_7427775	0.0375643
SNP_7427792	0.0380299
SNP_7427828	0.00579024
SNP_7427899	0.0392287
SNP_7427959	0.0419941
SNP_7428038	0.0419941
SNP_7428123	0.0419941
SNP_7428222	0.0414997
SNP_7428241	0.0418423
SNP_7428246	0.0418423
SNP_7428269	0.0418423
SNP_7428278	0.0423482
SNP_7428284	0.00601132
SNP_7428399	0.0427416
SNP_7428422	0.0429995
SNP_7428447	0.0427416
SNP_7428449	0.0427416
SNP_7428451	0.0427416
SNP_7428453	0.0427416
SNP_7428474	0.0427416
SNP_7428492	0.0427416
SNP_7428504	0.042494
SNP_7428527	0.0429995
SNP_7428536	0.0429995
SNP_7428581	0.04174
SNP_7428618	0.0419941
SNP_7428633	0.0414997
SNP_7428752	0.042238
SNP_7428765	0.042238
SNP_7428816	0.0419941
SNP_7428862	0.0414997
SNP_7428917	0.0414997
SNP_7428971	0.0345423
SNP_7428974	0.0340968
SNP_7428975	0.0307196
SNP_7428986	0.0345423
SNP_7429117	0.0414997
SNP_7429130	0.0414997
SNP_7429169	0.0414997
SNP_7429197	0.0392287
SNP_7429258	0.029645
SNP_7429528	0.042494
SNP_7429552	0.00608407
SNP_7429558	0.17087
SNP_7429612	0.0412475
SNP_7429640	0.0407604
SNP_7429751	8.89676e-05
SNP_7429862	0.0405936
SNP_7429871	0.0396246
SNP_7430078	0.0402623
SNP_7430116	0.0407458
SNP_7430117	0.0407458
SNP_7430119	0.177639
SNP_7430121	0.0407458
SNP_7430153	0.0407458
SNP_7430267	0.00579024
SNP_7430295	0.0251765
SNP_7430318	0.00601132
SNP_7430378	0.0414759
SNP_7430386	0.0414759
SNP_7430457	0.0373193
SNP_7430471	0.0402623
SNP_7430505	0.0427345
SNP_7430683	0.00221657
SNP_7430703	0.0363931
SNP_7430742	0.0475169
SNP_7430749	0.0446212
SNP_7430753	0.0446212
SNP_7430774	0.0446212
SNP_7430793	0.0410102
SNP_7430801	0.0410102
SNP_7430870	0.0435614
SNP_7430872	0.0435614
SNP_7430976	0.00630643
SNP_7431051	0.160629
SNP_7431053	0.0245339
SNP_7431075	0.0243197
SNP_7431122	0.0244264
SNP_7431198	0.142782
SNP_7431270	0.0220547
SNP_7431306	0.00630643
SNP_7431323	0.0244264
SNP_7431377	0.0512308
SNP_7431408	0.00623509
SNP_7431506	0.00630643
SNP_7431586	0.0235767
SNP_7431608	0.0186888
SNP_7431609	5.16684e-05
SNP_7431625	5.11186e-05
SNP_7431639	0.0233303
SNP_7431658	0.0235215
SNP_7431667	0.0208521
SNP_7431681	0.0266999
SNP_7431686	0.0268987
SNP_7431705	0.00194256
SNP_7431739	0.0260019
SNP_7431802	0.0267447
SNP_7431852	0.0270982
SNP_7431860	0.00646152
SNP_7431879	0.0272547
SNP_7431880	0.00528941
SNP_7431918	0.0262472
SNP_7431940	0.032332
SNP_7431946	0.0329666
SNP_7432006	0.0232012
SNP_7432009	0.0298649
SNP_7432079	0.0317641
SNP_7432163	0.0299052
SNP_7432207	0.0200385
SNP_7432219	0.0284575
SNP_7432233	0.0068081
SNP_7432238	0.0300473
SNP_7432263	0.147219
SNP_7432266	0.147219
SNP_7432267	0.000148794
SNP_7432342	0.0230525
SNP_7432367	0.0060429
SNP_7432418	0.00627393
SNP_7432434	0.0537045
SNP_7432455	0.00724981
SNP_7432463	0.000582838
SNP_7432508	0.164211
SNP_7432539	0.0302954
SNP_7432544	0.00963289
SNP_7432553	0.161694
SNP_7432558	0.000467207
SNP_7432571	0.0292296
SNP_7432576	0.0228229
SNP_7432577	0.0264732
SNP_7432675	0.0296481
SNP_7432684	0.029866
SNP_7432691	0.029866
SNP_7432723	0.0305244
SNP_7432793	0.0234909
SNP_7432827	0.00670618
SNP_7432845	0.170199
SNP_7432895	0.0272739
SNP_7432979	0.00631284
SNP_7432996	0.000105706
SNP_7433033	0.0302622
SNP_7433050	0.0236879
SNP_7433067	0.0312912
SNP_7433097	0.0240138
SNP_7433120	0.0276519
SNP_7433229	0.0614762
SNP_7433708	0.000380518
SNP_7434649	0.0469048
SNP_7434773	0.0458074
SNP_7436014	0.00159957
SNP_7438792	0.0243955
SNP_7438803	0.0266348
SNP_7438834	0.0242782
SNP_7438836	0.0270133
SNP_7438846	0.0302285
SNP_7438929	0.0256047
SNP_7439012	0.0274555
SNP_7439066	0.0270982
SNP_7439254	0.0229174
SNP_7439304	0.0263491
SNP_7439442	0.00630643
SNP_7439482	0.00630643
SNP_7439550	0.00440236
SNP_7439866	0.0315971
SNP_7439875	0.0315971
SNP_7440069	0.00604781
SNP_7440084	0.0269
SNP_7440085	0.0263824
SNP_7440087	0.166148
SNP_7440108	0.0222863
SNP_7440120	0.0124668
SNP_7440129	0.000889521
SNP_7440136	0.142738
SNP_7440493	0.113221
SNP_7440559	0.00273189
SNP_7440825	0.0110027
SNP_7440871	0.00532068
SNP_7440872	0.0423576
SNP_7440921	0.00737854
SNP_7440925	0.0239194
SNP_7440976	0.0722179
SNP_7440979	0.0494372
SNP_7441019	0.00121147
SNP_7441051	0.0311779
SNP_7441128	0.00567458
SNP_7441133	0.000274684
SNP_7441192	0.155256
SNP_7441294	0.0204307
SNP_7441323	0.17951
SNP_7441334	0.0241725
SNP_7441341	0.180509
SNP_7441399	0.0227132
SNP_7441429	0.0212049
SNP_7441464	0.0216892
SNP_7441526	0.0192696
SNP_7441530	0.0195268
SNP_7441583	0.0194585
SNP_7441602	0.01967
SNP_7441610	0.0152827
SNP_7441630	0.025019
SNP_7441635	0.0219784
SNP_7441652	0.0215087
SNP_7442093	0.000196961
SNP_7442152	0.028771
SNP_7442172	0.00657119
SNP_7442186	0.0328908
SNP_7442187	0.0285449
SNP_7442205	0.0285449
SNP_7442215	0.026578
SNP_7442232	0.00582535
SNP_7442250	0.0265483
SNP_7442262	0.026335
SNP_7442265	0.0262298
SNP_7442270	0.026335
SNP_7442273	0.0265483
SNP_7442279	0.0265062
SNP_7442280	0.0265062
SNP_7442291	0.024328
SNP_7442296	0.0237562
SNP_7442302	0.0276222
SNP_7442309	0.0255374
SNP_7442318	0.026137
SNP_7442321	0.0266163
SNP_7442322	0.0266163
SNP_7442326	0.0266163
SNP_7442333	0.0267274
SNP_7442340	0.0263919
SNP_7442344	0.0263919
SNP_7442349	0.0263549
SNP_7442381	0.0232766
SNP_7442410	0.00603434
SNP_7442427	0.00616581
SNP_7442507	0.0210484
SNP_7442517	0.00571796
SNP_7442740	0.0184559
SNP_7442768	0.603854
SNP_7442959	0.035853
SNP_7443074	0.0017706
SNP_7443224	0.0253804
SNP_7443324	0.0307159
SNP_7443380	0.00475677
SNP_7443418	0.00575262
SNP_7443496	0.183345
SNP_7443500	0.0201369
SNP_7443529	0.00701875
SNP_7443562	0.00523928
SNP_7443563	0.116742
SNP_7443577	0.00616581
SNP_7443601	0.000393722
SNP_7443641	0.00523928
SNP_7443648	0.00634478
SNP_7443663	0.00553144
SNP_7443666	0.01973
SNP_7443667	0.0216969
SNP_7443680	0.0266383
SNP_7443688	0.0216969
SNP_7443712	0.0111137
SNP_7443741	0.000393722
SNP_7443744	0.000393722
SNP_7443798	0.00634478
SNP_7443827	0.00575262
SNP_7443905	0.00620327
SNP_7443928	0.0150791
SNP_7443993	0.0193804
SNP_7444003	0.0140835
SNP_7444106	0.135353
SNP_7444186	0.00549815
SNP_7444214	0.0237955
SNP_7444285	0.0236913
SNP_7444312	0.00528941
SNP_7444314	0.00528941
SNP_7444459	0.00394098
SNP_7444500	0.0241225
SNP_7444505	0.0242142
SNP_7444522	0.0690673
SNP_7444575	0.0223992
SNP_7444618	0.0202434
SNP_7444683	0.0062385
SNP_7444741	0.0047129
SNP_7444774	0.0110625
SNP_7444825	0.00653143
SNP_7444920	0.0172871
SNP_7444977	0.00723584
SNP_7445022	0.13835
SNP_7445215	0.0635378
SNP_7445308	0.0884382
SNP_7445347	0.0345217
SNP_7445363	0.00541855
SNP_7445400	0.0281167
SNP_7445882	0.0173942
SNP_7445883	0.0173942
SNP_7445934	0.222169
SNP_7446038	0.00633482
SNP_7446163	0.00623509
SNP_7446195	0.0215491
SNP_7446233	0.0111222
SNP_7446235	0.0216517
SNP_7446267	0.197697
SNP_7446505	0.0122698
SNP_7446508	0.00571796
SNP_7446600	0.00549815
SNP_7446648	0.0181679
SNP_7446654	0.010232
SNP_7446671	0.186355
SNP_7446675	0.010232
SNP_7446727	0.188665
SNP_7446770	0.00991311
SNP_7446896	0.165076
SNP_7446957	0.0211815
SNP_7447015	0.196771
SNP_7447021	0.00690201
SNP_7447097	0.023588
SNP_7447117	0.0233842
SNP_7447248	0.0236913
SNP_7447324	0.00549815
SNP_7447333	0.0242139
SNP_7447407	0.0132898
SNP_7447428	0.00712952
SNP_7447459	0.00660333
SNP_7447578	0.00780895
SNP_7447582	0.0237955
SNP_7447602	0.024425
SNP_7447888	0.0197596
SNP_7447963	0.0243197
SNP_7448011	0.0209998
SNP_7448161	0.175613
SNP_7448235	0.00724981
SNP_7448280	0.0235784
SNP_7448284	0.0144293
SNP_7448317	0.0257005
SNP_7448333	0.184653
SNP_7448444	0.0127502
SNP_7448453	0.00885889
SNP_7448457	0.00885889
SNP_7448484	0.0133663
SNP_7448517	0.0214754
SNP_7448753	0.00623509
SNP_7448970	0.0183014
SNP_7449039	0.199151
SNP_7449058	0.00535668
SNP_7449280	0.0245095
SNP_7449282	0.00857953
SNP_7449300	0.244533
SNP_7449382	0.0112009
SNP_7449385	0.0533445
SNP_7449407	0.0133379
SNP_7449421	0.0112009
SNP_7449424	0.0662264
SNP_7449434	0.0239006
SNP_7449515	0.0112944
SNP_7449534	0.140344
SNP_7449546	0.0112944
SNP_7449558	0.128263
SNP_7449569	0.0114487
SNP_7449643	0.011045
SNP_7449648	0.0108948
SNP_7449770	0.060012
SNP_7449787	0.0745356
SNP_7449842	0.00660146
SNP_7449898	0.0244264
SNP_7449907	0.0472098
SNP_7449930	0.0220547
SNP_7449945	0.0262435
SNP_7449975	0.0747562
SNP_7450110	0.00549815
SNP_7450126	0.0721738
SNP_7450154	0.00634478
SNP_7450303	0.0921492
SNP_7450313	0.0391987
SNP_7450512	0.0282327
SNP_7450563	0.0449109
SNP_7450779	0.024425
SNP_7450835	0.0159236
SNP_7450839	0.0149674
SNP_7450843	0.0147592
SNP_7450869	0.0159236
SNP_7450875	0.0159236
SNP_7450896	0.0152794
SNP_7450899	0.0152794
SNP_7450901	0.012362
SNP_7450905	0.0150794
SNP_7450907	0.0250943
SNP_7450934	0.0135483
SNP_7450940	0.0258112
SNP_7450991	0.022765
SNP_7450998	0.0231124
SNP_7451019	0.0231124
SNP_7451022	0.0230185
SNP_7451034	0.0236587
SNP_7451036	0.00633796
SNP_7451040	0.0232449
SNP_7451053	0.0235256
SNP_7451054	0.0235256
SNP_7451072	0.0234309
SNP_7451082	0.0233678
SNP_7451162	0.0124064
SNP_7451192	0.0328521
SNP_7451261	0.043263
SNP_7451291	0.0246398
SNP_7451295	0.0246398
SNP_7451317	0.00816474
SNP_7451323	0.0201022
SNP_7451331	0.0248481
SNP_7451342	0.0248481
SNP_7451343	0.0232444
SNP_7451364	0.0232444
SNP_7451375	0.0229328
SNP_7451394	0.0230357
SNP_7451432	0.0247435
SNP_7451440	0.0248481
SNP_7451466	0.0249536
SNP_7451480	0.0249536
SNP_7451482	0.0249536
SNP_7451495	0.02506
SNP_7451510	0.0252753
SNP_7451515	0.0252753
SNP_7451516	0.0252753
SNP_7451544	0.18686
SNP_7451545	0.0254509
SNP_7451549	0.0252753
SNP_7451641	0.0257034
SNP_7451721	0.0250559
SNP_7451791	0.0191683
SNP_7451814	0.0259937
SNP_7451839	0.0258142
SNP_7451920	0.204704
SNP_7451948	0.0101551
SNP_7452049	0.0586355
SNP_7452208	0.0586355
SNP_7452308	0.0173646
SNP_7452417	0.075829
SNP_7452772	0.0113708
SNP_7453000	0.010553
SNP_7453037	0.0338941
SNP_7453277	0.0161587
SNP_7453279	0.010553
SNP_7453315	0.00587189
SNP_7453331	0.0385001
SNP_7453357	0.13414
SNP_7453433	0.145871
SNP_7453517	0.010553
SNP_7453522	0.0162452
SNP_7453736	0.0155435
SNP_7453770	0.00826294
SNP_7453835	0.0160734
SNP_7453947	0.0404202
SNP_7453982	0.156226
SNP_7454054	0.000392416
SNP_7454057	0.000570227
SNP_7454246	0.0161587
SNP_7454403	0.0155435
SNP_7454431	0.0538763
SNP_7454485	0.00449395
SNP_7454805	0.00471401
SNP_7454831	0.00334542
SNP_7454847	0.00528941
SNP_7454932	0.00449395
SNP_7455041	0.00858288
SNP_7455045	0.00449395
SNP_7455046	0.00449395
SNP_7455083	0.00471401
SNP_7455092	0.016347
SNP_7455140	0.00197398
SNP_7455149	0.0164514
SNP_7455253	0.0341209
SNP_7455515	0.00436725
SNP_7455739	0.00449395
SNP_7455772	0.0122749
SNP_7455934	0.0153516
SNP_7455944	0.0183964
SNP_7455951	0.0180407
SNP_7456008	0.0181893
SNP_7456046	0.0182865
SNP_7456107	0.0177495
SNP_7456125	0.0134157
SNP_7456140	0.0231543
SNP_7456226	0.0123281
SNP_7456245	0.14833
SNP_7456250	0.14833
SNP_7456298	0.0181807
SNP_7456304	0.0181807
SNP_7456313	0.0121614
SNP_7456335	0.0135837
SNP_7456361	0.0180687
SNP_7456508	0.0212197
SNP_7456566	0.0271939
SNP_7456616	0.029372
SNP_7456703	0.113747
SNP_7456721	0.00449395
SNP_7456724	0.0283977
SNP_7456751	0.00449395
SNP_7456784	0.00449395
SNP_7456870	0.0211495
SNP_7457161	0.00465127
SNP_7457190	0.0316878
SNP_7457297	0.00449395
SNP_7457322	0.00185164
SNP_7457333	0.00449395
SNP_7457427	0.00449395
SNP_7457460	0.00449395
SNP_7457506	0.0133083
SNP_7457542	0.0212515
SNP_7457566	0.0273302
SNP_7457568	0.0273302
SNP_7457592	0.0223021
SNP_7457770	0.0112009
SNP_7457871	0.0234223
SNP_7457892	0.015893
SNP_7457893	0.0156273
SNP_7457904	0.0309782
SNP_7457916	0.0233207
SNP_7457919	0.0284089
SNP_7457941	0.000443532
SNP_7457961	0.148487
SNP_7458027	0.000653851
SNP_7458039	0.0338521
SNP_7458042	0.011986
SNP_7458184	0.0241466
SNP_7458213	0.023527
SNP_7458239	0.139204
SNP_7458240	0.0431706
SNP_7458313	0.0122404
SNP_7458353	0.0124866
SNP_7458355	0.0125996
SNP_7458368	0.0230999
SNP_7458393	0.0263436
SNP_7458406	0.118248
SNP_7458421	0.0114487
SNP_7458445	0.113594
SNP_7458447	0.021999
SNP_7458459	0.000405312
SNP_7458481	0.0256467
SNP_7458485	0.0118455
SNP_7458490	0.0105031
SNP_7458501	0.0221493
SNP_7458510	0.0105897
SNP_7458607	0.0340808
SNP_7458650	0.0111915
SNP_7458667	0.0111222
SNP_7458679	0.036906
SNP_7458688	0.0112009
SNP_7458857	0.0121698
SNP_7458859	0.0578504
SNP_7458895	1.49452e-06
SNP_7458898	0.0203616
SNP_7458903	0.0162059
SNP_7458909	0.0120756
SNP_7458998	0.0213783
SNP_7459011	0.0399888
SNP_7459071	0.0213829
SNP_7459141	0.00449395
SNP_7459154	0.00449395
SNP_7459157	0.00449395
SNP_7459198	0.00449395
SNP_7459214	0.0133083
SNP_7459239	0.0174343
SNP_7459312	0.01966
SNP_7459390	0.0194952
SNP_7459402	0.00400561
SNP_7459539	0.0223971
SNP_7459617	0.0003232
SNP_7459667	0.000382581
SNP_7459848	0.0283173
SNP_7459974	0.0104639
SNP_7460198	0.00675769
SNP_7460393	0.00177826
SNP_7460394	0.00256148
SNP_7460402	0.00208644
SNP_7460464	0.114301
SNP_7460487	0.0247639
SNP_7460524	0.0328783
SNP_7460525	0.0073025
SNP_7460574	0.0163672
SNP_7460609	0.00894741
SNP_7460624	9.0882e-05
SNP_7460658	0.000245876
SNP_7460677	3.59093e-05
SNP_7460711	0.0546965
SNP_7460845	0.00663405
SNP_7460852	0.171347
SNP_7460882	0.164996
SNP_7460888	0.104401
SNP_7460892	0.1586
SNP_7460906	0.0616416
SNP_7460930	0.0157121
SNP_7460937	0.0109436
SNP_7460939	0.0109436
SNP_7460965	0.177586
SNP_7460972	0.113361
SNP_7460983	0.0108759
SNP_7461014	0.0287401
SNP_7461024	0.0277226
SNP_7461034	0.0317968
