trait,condition,layer,SNP,chr,ps,p_wald,gene,r2
Sum_DGDG_over_GalCer_log10safe,CTL,sumratio,9:50956939,9,50956939,1.747563e-09,SORBI_3009G153366,0.774155
Sum_DGDG_over_GalCer_log10safe,CTL,sumratio,9:50957075,9,50957075,1.747563e-09,SORBI_3009G153366,0.774155
Sum_DGDG_over_GalCer_log10safe,CTL,sumratio,9:50956939,9,50956939,1.747563e-09,SORBI_3009G153366,0.757591
Sum_DGDG_over_GalCer_log10safe,CTL,sumratio,9:50957075,9,50957075,1.747563e-09,SORBI_3009G153366,0.757591
Sum_DGDG_over_GalCer_log10safe,CTL,sumratio,9:50957045,9,50957045,2.758784e-09,SORBI_3009G153366,0.752344
Sum_DGDG_over_GalCer_log10safe,CTL,sumratio,9:50957050,9,50957050,2.758784e-09,SORBI_3009G153366,0.752344
Sum_DGDG_over_GalCer_log10safe,CTL,sumratio,9:50957045,9,50957045,2.758784e-09,SORBI_3009G153366,0.735163
Sum_DGDG_over_GalCer_log10safe,CTL,sumratio,9:50957050,9,50957050,2.758784e-09,SORBI_3009G153366,0.735163
Sum_DGDG_over_GalCer_log10safe,CTL,sumratio,9:50957090,9,50957090,4.093213e-09,SORBI_3009G153366,0.763137
Sum_DGDG_over_GalCer_log10safe,CTL,sumratio,9:50957102,9,50957102,4.093213e-09,SORBI_3009G153366,0.763137
Sum_DGDG_over_GalCer_log10safe,CTL,sumratio,9:50957090,9,50957090,4.093213e-09,SORBI_3009G153366,0.745728
Sum_DGDG_over_GalCer_log10safe,CTL,sumratio,9:50957102,9,50957102,4.093213e-09,SORBI_3009G153366,0.745728
Sum_DGDG_over_GalCer_log10safe,CTL,sumratio,9:50957058,9,50957058,4.140997e-09,SORBI_3009G153366,0.763137
Sum_DGDG_over_GalCer_log10safe,CTL,sumratio,9:50957058,9,50957058,4.140997e-09,SORBI_3009G153366,0.745728
