trait,condition,layer,SNP,chr,ps,p_wald,gene,r2
Sum_MG_over_LPE_log10safe,CTL,sumratio,3:64633599,3,64633599,4.131955e-10,SORBI_3003G318650,0.685207
Sum_MG_over_LPE_log10safe,CTL,sumratio,3:64633627,3,64633627,4.131955e-10,SORBI_3003G318650,0.685207
Sum_MG_over_LPE_log10safe,CTL,sumratio,3:64633678,3,64633678,4.131955e-10,SORBI_3003G318650,0.685207
Sum_MG_over_LPE_log10safe,CTL,sumratio,3:64633690,3,64633690,4.131955e-10,SORBI_3003G318650,0.685207
Sum_MG_over_LPE_log10safe,CTL,sumratio,3:64633692,3,64633692,4.131955e-10,SORBI_3003G318650,0.685207
Sum_MG_over_LPE_log10safe,CTL,sumratio,9:50957045,9,50957045,1.503475e-09,SORBI_3009G153366,0.752344
Sum_MG_over_LPE_log10safe,CTL,sumratio,9:50957050,9,50957050,1.503475e-09,SORBI_3009G153366,0.752344
Sum_MG_over_LPE_log10safe,CTL,sumratio,9:50957045,9,50957045,1.503475e-09,SORBI_3009G153366,0.735163
Sum_MG_over_LPE_log10safe,CTL,sumratio,9:50957050,9,50957050,1.503475e-09,SORBI_3009G153366,0.735163
Sum_MG_over_LPE_log10safe,CTL,sumratio,9:50957035,9,50957035,1.749848e-09,SORBI_3009G153366,0.763621
Sum_MG_over_LPE_log10safe,CTL,sumratio,9:50957036,9,50957036,1.749848e-09,SORBI_3009G153366,0.763621
Sum_MG_over_LPE_log10safe,CTL,sumratio,9:50957035,9,50957035,1.749848e-09,SORBI_3009G153366,0.747267
Sum_MG_over_LPE_log10safe,CTL,sumratio,9:50957036,9,50957036,1.749848e-09,SORBI_3009G153366,0.747267
Sum_MG_over_LPE_log10safe,CTL,sumratio,9:50957058,9,50957058,2.298751e-09,SORBI_3009G153366,0.763137
Sum_MG_over_LPE_log10safe,CTL,sumratio,9:50957058,9,50957058,2.298751e-09,SORBI_3009G153366,0.745728
Sum_MG_over_LPE_log10safe,CTL,sumratio,9:50956939,9,50956939,2.642151e-09,SORBI_3009G153366,0.774155
Sum_MG_over_LPE_log10safe,CTL,sumratio,9:50957075,9,50957075,2.642151e-09,SORBI_3009G153366,0.774155
Sum_MG_over_LPE_log10safe,CTL,sumratio,9:50956939,9,50956939,2.642151e-09,SORBI_3009G153366,0.757591
Sum_MG_over_LPE_log10safe,CTL,sumratio,9:50957075,9,50957075,2.642151e-09,SORBI_3009G153366,0.757591
