trait,condition,layer,SNP,chr,ps,p_wald,gene,r2
Sum_MG_over_TG_log10safe,CTL,sumratio,2:73175366,2,73175366,2.130021e-10,SORBI_3002G373800,0.738292
Sum_MG_over_TG_log10safe,CTL,sumratio,2:73175366,2,73175366,2.130021e-10,SORBI_3002G373800,0.734767
Sum_MG_over_TG_log10safe,CTL,sumratio,2:73175366,2,73175366,2.130021e-10,SORBI_3002G373800,0.691138
Sum_MG_over_TG_log10safe,CTL,sumratio,2:73175366,2,73175366,2.130021e-10,SORBI_3002G373800,0.689594
Sum_MG_over_TG_log10safe,CTL,sumratio,2:73175366,2,73175366,2.130021e-10,SORBI_3002G373800,0.685175
Sum_MG_over_TG_log10safe,CTL,sumratio,2:73175366,2,73175366,2.130021e-10,SORBI_3002G373800,0.68378
Sum_MG_over_TG_log10safe,CTL,sumratio,2:73175366,2,73175366,2.130021e-10,SORBI_3002G373800,0.679533
Sum_MG_over_TG_log10safe,CTL,sumratio,2:73175366,2,73175366,2.130021e-10,SORBI_3002G373800,0.675081
Sum_MG_over_TG_log10safe,CTL,sumratio,9:50956939,9,50956939,3.020283e-10,SORBI_3009G153366,0.774155
Sum_MG_over_TG_log10safe,CTL,sumratio,9:50957075,9,50957075,3.020283e-10,SORBI_3009G153366,0.774155
Sum_MG_over_TG_log10safe,CTL,sumratio,9:50956939,9,50956939,3.020283e-10,SORBI_3009G153366,0.757591
Sum_MG_over_TG_log10safe,CTL,sumratio,9:50957075,9,50957075,3.020283e-10,SORBI_3009G153366,0.757591
Sum_MG_over_TG_log10safe,CTL,sumratio,9:50957045,9,50957045,3.200511e-10,SORBI_3009G153366,0.752344
Sum_MG_over_TG_log10safe,CTL,sumratio,9:50957050,9,50957050,3.200511e-10,SORBI_3009G153366,0.752344
Sum_MG_over_TG_log10safe,CTL,sumratio,9:50957045,9,50957045,3.200511e-10,SORBI_3009G153366,0.735163
Sum_MG_over_TG_log10safe,CTL,sumratio,9:50957050,9,50957050,3.200511e-10,SORBI_3009G153366,0.735163
Sum_MG_over_TG_log10safe,CTL,sumratio,9:50957058,9,50957058,5.034448e-10,SORBI_3009G153366,0.763137
Sum_MG_over_TG_log10safe,CTL,sumratio,9:50957058,9,50957058,5.034448e-10,SORBI_3009G153366,0.745728
Sum_MG_over_TG_log10safe,CTL,sumratio,9:50957090,9,50957090,2.973519e-09,SORBI_3009G153366,0.763137
Sum_MG_over_TG_log10safe,CTL,sumratio,9:50957102,9,50957102,2.973519e-09,SORBI_3009G153366,0.763137
Sum_MG_over_TG_log10safe,CTL,sumratio,9:50957090,9,50957090,2.973519e-09,SORBI_3009G153366,0.745728
Sum_MG_over_TG_log10safe,CTL,sumratio,9:50957102,9,50957102,2.973519e-09,SORBI_3009G153366,0.745728
